P01D10B,P01A02,P01A03,P01A04,P01A05,P01A06,P01A07,CP,CAPITULO,SECCION,PREGUNTA,DEFINICION DE INCONSISTENCIA,CODIGO ERROR,COMENTARIOS
2101.0,9.0,4.0,11151.0,12,14.0,2.0,0.0,5,D,1,La mujer indica que no le contó lo ocurrido a nadie y se registra información en la variable de persona a la que le contó lo ocurrido.,05D0102,
2501.0,16.0,8.0,20123.0,0029,9.0,2.0,0.0,5,D,1,La mujer indica que no le contó lo ocurrido a nadie y se registra información en la variable de persona a la que le contó lo ocurrido.,05D0102,
2501.0,16.0,1.0,20332.0,0090,8.0,2.0,0.0,5,D,1,La mujer indica que no le contó lo ocurrido a nadie y se registra información en la variable de persona a la que le contó lo ocurrido.,05D0102,
2401.0,13.0,27.0,17147.0,142,5.0,2.0,0.0,5,D,1,La mujer indica que no le contó lo ocurrido a nadie y se registra información en la variable de persona a la que le contó lo ocurrido.,05D0102,
2701.0,22.0,10.0,25402.0,18,3.0,2.0,0.0,5,D,1,La mujer indica que no le contó lo ocurrido a nadie y se registra información en la variable de persona a la que le contó lo ocurrido.,05D0102,
2701.0,22.0,10.0,25402.0,4,4.0,2.0,0.0,5,D,1,La mujer indica que no le contó lo ocurrido a nadie y se registra información en la variable de persona a la que le contó lo ocurrido.,05D0102,
2701.0,22.0,1.0,25010.0,0072,6.0,2.0,0.0,5,D,1,La mujer indica que no le contó lo ocurrido a nadie y se registra información en la variable de persona a la que le contó lo ocurrido.,05D0102,
2401.0,13.0,27.0,17147.0,40,3.0,2.0,0.0,5,D,1,La mujer indica que no le contó lo ocurrido a nadie y se registra información en la variable de persona a la que le contó lo ocurrido.,05D0102,
2301.0,11.0,5.0,13252.0,0004,1.0,1.0,0.0,5,D,1,La mujer indica que no le contó lo ocurrido a nadie y se registra información en la variable de persona a la que le contó lo ocurrido.,05D0102,
2001.0,1.0,3.0,142.0,0081,13.0,1.0,0.0,5,D,1,La mujer indica que no le contó lo ocurrido a nadie y se registra información en la variable de persona a la que le contó lo ocurrido.,05D0102,
2301.0,11.0,5.0,13252.0,0037,5.0,1.0,0.0,5,D,1,La mujer indica que no le contó lo ocurrido a nadie y se registra información en la variable de persona a la que le contó lo ocurrido.,05D0102,
2301.0,11.0,5.0,13252.0,0013,2.0,1.0,0.0,5,D,1,La mujer indica que no le contó lo ocurrido a nadie y se registra información en la variable de persona a la que le contó lo ocurrido.,05D0102,
2101.0,9.0,4.0,11154.0,27,7.0,2.0,0.0,5,D,1,La mujer indica que no le contó lo ocurrido a nadie y se registra información en la variable de persona a la que le contó lo ocurrido.,05D0102,
2101.0,9.0,4.0,11154.0,40,13.0,2.0,0.0,5,D,1,La mujer indica que no le contó lo ocurrido a nadie y se registra información en la variable de persona a la que le contó lo ocurrido.,05D0102,
2601.0,20.0,7.0,23918.0,0054,1.0,1.0,0.0,5,D,1,La mujer indica que no le contó lo ocurrido a nadie y se registra información en la variable de persona a la que le contó lo ocurrido.,05D0102,
2601.0,20.0,1.0,23511.0,0018,1.0,1.0,0.0,5,D,1,La mujer indica que no le contó lo ocurrido a nadie y se registra información en la variable de persona a la que le contó lo ocurrido.,05D0102,
2501.0,16.0,1.0,20332.0,0110,5.0,2.0,0.0,5,D,1,La mujer indica que no le contó lo ocurrido a nadie y se registra información en la variable de persona a la que le contó lo ocurrido.,05D0102,
2001.0,1.0,36.0,4933.0,0153,14.0,2.0,0.0,5,D,1,La mujer indica que no le contó lo ocurrido a nadie y se registra información en la variable de persona a la que le contó lo ocurrido.,05D0102,
2001.0,1.0,36.0,4933.0,0109,10.0,2.0,0.0,5,D,1,La mujer indica que no le contó lo ocurrido a nadie y se registra información en la variable de persona a la que le contó lo ocurrido.,05D0102,
2001.0,1.0,6.0,338.0,0130,4.0,1.0,0.0,5,D,1,La mujer indica que no le contó lo ocurrido a nadie y se registra información en la variable de persona a la que le contó lo ocurrido.,05D0102,
2301.0,11.0,8.0,13456.0,0007,1.0,2.0,0.0,5,D,1,La mujer indica que no le contó lo ocurrido a nadie y se registra información en la variable de persona a la que le contó lo ocurrido.,05D0102,
2301.0,11.0,8.0,13456.0,0017,2.0,2.0,0.0,5,D,1,La mujer indica que no le contó lo ocurrido a nadie y se registra información en la variable de persona a la que le contó lo ocurrido.,05D0102,
2601.0,20.0,7.0,23918.0,0117,3.0,1.0,0.0,5,D,1,La mujer indica que no le contó lo ocurrido a nadie y se registra información en la variable de persona a la que le contó lo ocurrido.,05D0102,
2001.0,1.0,3.0,142.0,0051,8.0,1.0,0.0,5,D,1,La mujer indica que no le contó lo ocurrido a nadie y se registra información en la variable de persona a la que le contó lo ocurrido.,05D0102,
2001.0,1.0,36.0,4933.0,0098,9.0,2.0,0.0,5,D,1,La mujer indica que no le contó lo ocurrido a nadie y se registra información en la variable de persona a la que le contó lo ocurrido.,05D0102,
2601.0,20.0,7.0,23918.0,15,1.0,1.0,0.0,5,D,1,La mujer indica que no le contó lo ocurrido a nadie y se registra información en la variable de persona a la que le contó lo ocurrido.,05D0102,
2601.0,20.0,1.0,23511.0,0063,1.0,1.0,0.0,5,D,1,La mujer indica que no le contó lo ocurrido a nadie y se registra información en la variable de persona a la que le contó lo ocurrido.,05D0102,
2101.0,9.0,4.0,11154.0,44,15.0,2.0,0.0,5,D,1,La mujer indica que no le contó lo ocurrido a nadie y se registra información en la variable de persona a la que le contó lo ocurrido.,05D0102,
2501.0,16.0,3.0,19744.0,0018,2.0,1.0,0.0,5,D,3,La mujer indica que no pidió apoyo ni denunció y se tiene información registrada en la sección de busqueda de ayuda y denuncia.,05D0301,
2401.0,13.0,8.0,16094.0,32,1.0,1.0,0.0,5,D,3,La mujer indica que no pidió apoyo ni denunció y se tiene información registrada en la sección de busqueda de ayuda y denuncia.,05D0301,
2201.0,13.0,1.0,15430.0,0046,7.0,1.0,0.0,5,D,3,La mujer indica que no pidió apoyo ni denunció y se tiene información registrada en la sección de busqueda de ayuda y denuncia.,05D0301,
2101.0,9.0,4.0,11151.0,79,4.0,2.0,0.0,5,D,3,La mujer indica que no pidió apoyo ni denunció y se tiene información registrada en la sección de busqueda de ayuda y denuncia.,05D0301,
2301.0,11.0,2.0,13159.0,0098,13.0,1.0,0.0,5,D,3,La mujer indica que no pidió apoyo ni denunció y se tiene información registrada en la sección de busqueda de ayuda y denuncia.,05D0301,
2001.0,1.0,3.0,142.0,0028,1.0,1.0,0.0,5,D,3,La mujer indica que no pidió apoyo ni denunció y se tiene información registrada en la sección de busqueda de ayuda y denuncia.,05D0301,
2001.0,1.0,3.0,142.0,0094,14.0,1.0,0.0,5,D,3,La mujer indica que no pidió apoyo ni denunció y se tiene información registrada en la sección de busqueda de ayuda y denuncia.,05D0301,
2601.0,20.0,7.0,23918.0,0023,3.0,1.0,0.0,5,D,3,La mujer indica que no pidió apoyo ni denunció y se tiene información registrada en la sección de busqueda de ayuda y denuncia.,05D0301,
2301.0,11.0,8.0,13456.0,0059,6.0,2.0,0.0,5,D,3,La mujer indica que no pidió apoyo ni denunció y se tiene información registrada en la sección de busqueda de ayuda y denuncia.,05D0301,
2601.0,20.0,9.0,24104.0,0009,1.0,2.0,0.0,5,D,3,La mujer indica que no pidió apoyo ni denunció y se tiene información registrada en la sección de busqueda de ayuda y denuncia.,05D0301,
2001.0,1.0,6.0,338.0,0116,11.0,1.0,0.0,5,D,3,La mujer indica que no pidió apoyo ni denunció y se tiene información registrada en la sección de busqueda de ayuda y denuncia.,05D0301,
2001.0,1.0,6.0,338.0,0087,9.0,1.0,0.0,5,D,3,La mujer indica que no pidió apoyo ni denunció y se tiene información registrada en la sección de busqueda de ayuda y denuncia.,05D0301,
2001.0,1.0,6.0,338.0,0170,15.0,1.0,0.0,5,D,3,La mujer indica que no pidió apoyo ni denunció y se tiene información registrada en la sección de busqueda de ayuda y denuncia.,05D0301,
2101.0,9.0,4.0,11154.0,32,14.0,2.0,0.0,5,D,3,La mujer indica que no pidió apoyo ni denunció y se tiene información registrada en la sección de busqueda de ayuda y denuncia.,05D0301,
2501.0,16.0,8.0,20123.0,0045,12.0,2.0,0.0,5,D,3,La mujer indica que no pidió apoyo ni denunció y se tiene información registrada en la sección de busqueda de ayuda y denuncia.,05D0301,
2501.0,16.0,8.0,20123.0,0029,9.0,2.0,0.0,5,D,3,La mujer indica que no pidió apoyo ni denunció y se tiene información registrada en la sección de busqueda de ayuda y denuncia.,05D0301,
2701.0,22.0,10.0,25402.0,69,13.0,2.0,0.0,5,D,3,La mujer indica que no pidió apoyo ni denunció y se tiene información registrada en la sección de busqueda de ayuda y denuncia.,05D0301,
2701.0,22.0,1.0,25010.0,0030,2.0,2.0,0.0,5,D,3,La mujer indica que no pidió apoyo ni denunció y se tiene información registrada en la sección de busqueda de ayuda y denuncia.,05D0301,
2401.0,13.0,27.0,17147.0,157,15.0,2.0,0.0,5,D,3,La mujer indica que no pidió apoyo ni denunció y se tiene información registrada en la sección de busqueda de ayuda y denuncia.,05D0301,
2301.0,11.0,5.0,13252.0,0004,1.0,1.0,0.0,5,D,3,La mujer indica que no pidió apoyo ni denunció y se tiene información registrada en la sección de busqueda de ayuda y denuncia.,05D0301,
2301.0,11.0,5.0,13252.0,0045,6.0,1.0,0.0,5,D,3,La mujer indica que no pidió apoyo ni denunció y se tiene información registrada en la sección de busqueda de ayuda y denuncia.,05D0301,
2301.0,11.0,2.0,13159.0,0118,7.0,1.0,0.0,5,D,3,La mujer indica que no pidió apoyo ni denunció y se tiene información registrada en la sección de busqueda de ayuda y denuncia.,05D0301,
2301.0,11.0,5.0,13252.0,0013,2.0,1.0,0.0,5,D,3,La mujer indica que no pidió apoyo ni denunció y se tiene información registrada en la sección de busqueda de ayuda y denuncia.,05D0301,
2101.0,9.0,4.0,11154.0,27,7.0,2.0,0.0,5,D,3,La mujer indica que no pidió apoyo ni denunció y se tiene información registrada en la sección de busqueda de ayuda y denuncia.,05D0301,
2101.0,9.0,4.0,11154.0,40,13.0,2.0,0.0,5,D,3,La mujer indica que no pidió apoyo ni denunció y se tiene información registrada en la sección de busqueda de ayuda y denuncia.,05D0301,
2301.0,11.0,8.0,13456.0,0007,1.0,2.0,0.0,5,D,3,La mujer indica que no pidió apoyo ni denunció y se tiene información registrada en la sección de busqueda de ayuda y denuncia.,05D0301,
2301.0,11.0,8.0,13456.0,0009,11.0,2.0,0.0,5,D,3,La mujer indica que no pidió apoyo ni denunció y se tiene información registrada en la sección de busqueda de ayuda y denuncia.,05D0301,
2201.0,9.0,1.0,10745.0,0071,8.0,1.0,0.0,5,D,3,La mujer indica que no pidió apoyo ni denunció y se tiene información registrada en la sección de busqueda de ayuda y denuncia.,05D0301,
2101.0,9.0,4.0,11154.0,44,15.0,2.0,0.0,5,D,3,La mujer indica que no pidió apoyo ni denunció y se tiene información registrada en la sección de busqueda de ayuda y denuncia.,05D0301,
2401.0,13.0,8.0,16094.0,32,1.0,1.0,0.0,5,D,13,"La mujer indica que puso una denuncia pero no la recibieron porque le dijeron que no procedía, le ofrecieron conciliación, no le creyeron, dudaro de su relato y no hicieron caso de su queja o denuncia, la convencieron de no poner su queja o denuncia, no hicieron nada para ayudarle, le dijeron que fue su culpa, le dijeron que era algo sin importancia, la trataron mal, la humillaron o por otra razón y tiene información en resultado de la queja o denuncia.",05D1301,
2301.0,11.0,2.0,13159.0,0098,13.0,1.0,0.0,5,D,13,"La mujer indica que puso una denuncia pero no la recibieron porque le dijeron que no procedía, le ofrecieron conciliación, no le creyeron, dudaro de su relato y no hicieron caso de su queja o denuncia, la convencieron de no poner su queja o denuncia, no hicieron nada para ayudarle, le dijeron que fue su culpa, le dijeron que era algo sin importancia, la trataron mal, la humillaron o por otra razón y tiene información en resultado de la queja o denuncia.",05D1301,
2001.0,1.0,6.0,338.0,0087,9.0,1.0,0.0,5,D,13,"La mujer indica que puso una denuncia pero no la recibieron porque le dijeron que no procedía, le ofrecieron conciliación, no le creyeron, dudaro de su relato y no hicieron caso de su queja o denuncia, la convencieron de no poner su queja o denuncia, no hicieron nada para ayudarle, le dijeron que fue su culpa, le dijeron que era algo sin importancia, la trataron mal, la humillaron o por otra razón y tiene información en resultado de la queja o denuncia.",05D1301,
2501.0,16.0,8.0,20123.0,0045,12.0,2.0,0.0,5,D,13,"La mujer indica que puso una denuncia pero no la recibieron porque le dijeron que no procedía, le ofrecieron conciliación, no le creyeron, dudaro de su relato y no hicieron caso de su queja o denuncia, la convencieron de no poner su queja o denuncia, no hicieron nada para ayudarle, le dijeron que fue su culpa, le dijeron que era algo sin importancia, la trataron mal, la humillaron o por otra razón y tiene información en resultado de la queja o denuncia.",05D1301,
2001.0,1.0,36.0,4933.0,0150,13.0,2.0,0.0,5,D,13,"La mujer indica que puso una denuncia pero no la recibieron porque le dijeron que no procedía, le ofrecieron conciliación, no le creyeron, dudaro de su relato y no hicieron caso de su queja o denuncia, la convencieron de no poner su queja o denuncia, no hicieron nada para ayudarle, le dijeron que fue su culpa, le dijeron que era algo sin importancia, la trataron mal, la humillaron o por otra razón y tiene información en resultado de la queja o denuncia.",05D1301,
2501.0,16.0,3.0,19744.0,0009,3.0,1.0,0.0,6,A,2,"La mujer indica que no ha trabajado en los últimos doce meses y se registra información en ocupación, lugar de trabajo, tipo de contato en el últmo año.",06A0202,
2401.0,13.0,8.0,16094.0,93,1.0,1.0,0.0,6,A,2,"La mujer indica que no ha trabajado en los últimos doce meses y se registra información en ocupación, lugar de trabajo, tipo de contato en el últmo año.",06A0202,
2401.0,13.0,8.0,16094.0,57,12.0,1.0,0.0,6,A,2,"La mujer indica que no ha trabajado en los últimos doce meses y se registra información en ocupación, lugar de trabajo, tipo de contato en el últmo año.",06A0202,
2201.0,13.0,1.0,15430.0,0050,8.0,1.0,0.0,6,A,2,"La mujer indica que no ha trabajado en los últimos doce meses y se registra información en ocupación, lugar de trabajo, tipo de contato en el últmo año.",06A0202,
2201.0,13.0,1.0,15430.0,0046,7.0,1.0,0.0,6,A,2,"La mujer indica que no ha trabajado en los últimos doce meses y se registra información en ocupación, lugar de trabajo, tipo de contato en el últmo año.",06A0202,
2501.0,16.0,3.0,19744.0,0144,15.0,1.0,0.0,6,A,2,"La mujer indica que no ha trabajado en los últimos doce meses y se registra información en ocupación, lugar de trabajo, tipo de contato en el últmo año.",06A0202,
2301.0,11.0,2.0,13159.0,0098,13.0,1.0,0.0,6,A,2,"La mujer indica que no ha trabajado en los últimos doce meses y se registra información en ocupación, lugar de trabajo, tipo de contato en el últmo año.",06A0202,
2001.0,1.0,3.0,142.0,0028,1.0,1.0,0.0,6,A,2,"La mujer indica que no ha trabajado en los últimos doce meses y se registra información en ocupación, lugar de trabajo, tipo de contato en el últmo año.",06A0202,
2001.0,1.0,3.0,142.0,0094,14.0,1.0,0.0,6,A,2,"La mujer indica que no ha trabajado en los últimos doce meses y se registra información en ocupación, lugar de trabajo, tipo de contato en el últmo año.",06A0202,
2501.0,16.0,8.0,20123.0,0118,1.0,2.0,0.0,6,A,2,"La mujer indica que no ha trabajado en los últimos doce meses y se registra información en ocupación, lugar de trabajo, tipo de contato en el últmo año.",06A0202,
